Kota/Kabupaten,Tahun,HDI
Kotabaru,2021.0,69.13
Kotabaru,2022.0,69.74
Kotabaru,2023.0,70.18
Kotabaru,2024.0,70.61
Kotawaringin Barat,2013.0,69.51
Kotawaringin Barat,2014.0,70.14
Kotawaringin Barat,2015.0,70.6
Kotawaringin Barat,2016.0,71.13
Kotawaringin Barat,2017.0,72.11
Kotawaringin Barat,2018.0,72.46
Kotawaringin Barat,2019.0,72.85
Kotawaringin Barat,2020.0,72.87
Kotawaringin Barat,2021.0,73.07
Kotawaringin Barat,2022.0,73.41
Kotawaringin Barat,2023.0,74.04
Kotawaringin Barat,2024.0,74.44
Kotawaringin Timur,2013.0,67.95
Kotawaringin Timur,2014.0,68.45
Kotawaringin Timur,2015.0,68.61
Kotawaringin Timur,2016.0,69.42
Kotawaringin Timur,2017.0,70.17
Kotawaringin Timur,2018.0,70.56
Kotawaringin Timur,2019.0,71.16
Kotawaringin Timur,2020.0,71.31
Kotawaringin Timur,2021.0,71.38
Kotawaringin Timur,2022.0,71.67
Kotawaringin Timur,2023.0,72.21
Kotawaringin Timur,2024.0,72.66
Kuantan Singingi,2013.0,66.65
Kuantan Singingi,2014.0,67.47
Kuantan Singingi,2015.0,68.32
Kuantan Singingi,2016.0,68.66
Kuantan Singingi,2017.0,69.53
Kuantan Singingi,2018.0,69.96
Kuantan Singingi,2019.0,70.78
Kuantan Singingi,2020.0,70.31
Kuantan Singingi,2021.0,70.6
Kuantan Singingi,2022.0,71.09
Kuantan Singingi,2023.0,71.67
Kuantan Singingi,2024.0,72.33
Kubu Raya,2013.0,63.94
Kubu Raya,2014.0,64.52
Kubu Raya,2015.0,65.02
Kubu Raya,2016.0,65.54
Kubu Raya,2017.0,66.31
Kubu Raya,2018.0,67.23
Kubu Raya,2019.0,67.76
Kubu Raya,2020.0,67.95
Kubu Raya,2021.0,68.16
Kubu Raya,2022.0,68.91
Kubu Raya,2023.0,69.6
Kubu Raya,2024.0,70.25
Kudus,2013.0,71.58
Kudus,2014.0,72
Kudus,2015.0,72.72
Kudus,2016.0,72.94
Kudus,2017.0,73.84
Kudus,2018.0,74.58
Kudus,2019.0,74.94
Kudus,2020.0,75
Kudus,2021.0,75.16
Kudus,2022.0,75.89
Kudus,2023.0,76.71
Kudus,2024.0,77.22
Kulon Progo,2013.0,70.14
Kulon Progo,2014.0,70.68
Kulon Progo,2015.0,71.52
Kulon Progo,2016.0,72.38
Kulon Progo,2017.0,73.23
Kulon Progo,2018.0,73.76
Kulon Progo,2019.0,74.44
Kulon Progo,2020.0,74.46
Kulon Progo,2021.0,74.71
Kulon Progo,2022.0,75.46
Kulon Progo,2023.0,75.79
Kulon Progo,2024.0,76.14
Kuningan,2013.0,66.16
Kuningan,2014.0,66.63
Kuningan,2015.0,67.19
Kuningan,2016.0,67.51
Kuningan,2017.0,67.78
Kuningan,2018.0,68.55
Kuningan,2019.0,69.12
Kuningan,2020.0,69.38
Kuningan,2021.0,69.71
Kuningan,2022.0,70.16
Kuningan,2023.0,70.72
Kuningan,2024.0,71.26
Kupang,2013.0,61.07
Kupang,2014.0,61.68
Kupang,2015.0,62.04
Kupang,2016.0,62.39
Kupang,2017.0,62.79
Kupang,2018.0,63.55
Kupang,2019.0,64.43
Kupang,2020.0,64.32
Kupang,2021.0,64.41
Kupang,2022.0,65.04
Kupang,2023.0,65.82
Kupang,2024.0,66.57
Kutai Barat,2013.0,68.13
Kutai Barat,2014.0,68.91
Kutai Barat,2015.0,69.34
Kutai Barat,2016.0,69.99
Kutai Barat,2017.0,70.18
Kutai Barat,2018.0,70.69
Kutai Barat,2019.0,71.63
Kutai Barat,2020.0,71.19
Kutai Barat,2021.0,72.07
Kutai Barat,2022.0,72.92
Kutai Barat,2023.0,73.72
Kutai Barat,2024.0,74.5
Kutai Kartanegara,2013.0,70.71
Kutai Kartanegara,2014.0,71.2
Kutai Kartanegara,2015.0,71.78
Kutai Kartanegara,2016.0,72.19
Kutai Kartanegara,2017.0,72.75
Kutai Kartanegara,2018.0,73.15
Kutai Kartanegara,2019.0,73.78
Kutai Kartanegara,2020.0,73.59
Kutai Kartanegara,2021.0,74.06
Kutai Kartanegara,2022.0,74.67
Kutai Kartanegara,2023.0,75.3
Kutai Kartanegara,2024.0,75.91
Kutai Timur,2013.0,69.79
Kutai Timur,2014.0,70.39
Kutai Timur,2015.0,70.76
Kutai Timur,2016.0,71.1
Kutai Timur,2017.0,71.91
Kutai Timur,2018.0,72.56
Kutai Timur,2019.0,73.49
Kutai Timur,2020.0,73
Kutai Timur,2021.0,73.81
Kutai Timur,2022.0,74.35
Kutai Timur,2023.0,74.98
Kutai Timur,2024.0,75.53
Labuhanbatu,2013.0,69.45
Labuhanbatu,2014.0,70.06
Labuhanbatu,2015.0,70.23
Labuhanbatu,2016.0,70.5
Labuhanbatu,2017.0,71
Labuhanbatu,2018.0,71.39
Labuhanbatu,2019.0,71.94
Labuhanbatu,2020.0,72.01
Labuhanbatu,2021.0,72.09
Labuhanbatu,2022.0,72.92
Labuhanbatu,2023.0,73.69
Labuhanbatu,2024.0,74.18
Labuhanbatu Selatan,2013.0,67.78
Labuhanbatu Selatan,2014.0,68.59
Labuhanbatu Selatan,2015.0,69.67
Labuhanbatu Selatan,2016.0,70.28
Labuhanbatu Selatan,2017.0,70.48
Labuhanbatu Selatan,2018.0,70.98
Labuhanbatu Selatan,2019.0,71.39
Labuhanbatu Selatan,2020.0,71.4
Labuhanbatu Selatan,2021.0,71.69
Labuhanbatu Selatan,2022.0,72.16
Labuhanbatu Selatan,2023.0,72.82
Labuhanbatu Selatan,2024.0,73.67
Labuhanbatu Utara,2013.0,68.28
Labuhanbatu Utara,2014.0,69.15
Labuhanbatu Utara,2015.0,69.69
Labuhanbatu Utara,2016.0,70.26
Labuhanbatu Utara,2017.0,70.79
Labuhanbatu Utara,2018.0,71.08
Labuhanbatu Utara,2019.0,71.43
Labuhanbatu Utara,2020.0,71.61
Labuhanbatu Utara,2021.0,71.87
Labuhanbatu Utara,2022.0,72.77
Labuhanbatu Utara,2023.0,73.63
Labuhanbatu Utara,2024.0,74.4
Lahat,2013.0,64.15
Lahat,2014.0,64.52
Lahat,2015.0,65.25
Lahat,2016.0,65.75
Lahat,2017.0,66.38
Lahat,2018.0,66.99
Lahat,2019.0,67.62
Lahat,2020.0,67.44
Lahat,2021.0,67.58
Lahat,2022.0,68.4
Lahat,2023.0,69.1
Lahat,2024.0,69.77
Lamandau,2013.0,67.23
Lamandau,2014.0,67.53
Lamandau,2015.0,68.3
Lamandau,2016.0,68.54
Lamandau,2017.0,69.17
Lamandau,2018.0,69.7
Lamandau,2019.0,70.51
Lamandau,2020.0,70.51
Lamandau,2021.0,70.58
Lamandau,2022.0,71.11
Lamandau,2023.0,71.81
Lamandau,2024.0,72.25
Lamongan,2013.0,68.9
Lamongan,2014.0,69.42
Lamongan,2015.0,69.84
Lamongan,2016.0,70.34
Lamongan,2017.0,71.11
Lamongan,2018.0,71.97
Lamongan,2019.0,72.57
Lamongan,2020.0,72.58
Lamongan,2021.0,73.12
Lamongan,2022.0,74.02
Lamongan,2023.0,74.53
Lamongan,2024.0,75.13
Lampung Barat,2013.0,63.21
Lampung Barat,2014.0,63.54
Lampung Barat,2015.0,64.54
Lampung Barat,2016.0,65.45
Lampung Barat,2017.0,66.06
Lampung Barat,2018.0,66.74
Lampung Barat,2019.0,67.5
Lampung Barat,2020.0,67.8
Lampung Barat,2021.0,67.9
Lampung Barat,2022.0,68.39
Lampung Barat,2023.0,69.11
Lampung Barat,2024.0,69.84
Lampung Selatan,2013.0,63.35
Lampung Selatan,2014.0,63.75
Lampung Selatan,2015.0,65.22
Lampung Selatan,2016.0,66.19
Lampung Selatan,2017.0,66.95
Lampung Selatan,2018.0,67.68
Lampung Selatan,2019.0,68.22
Lampung Selatan,2020.0,68.36
Lampung Selatan,2021.0,68.49
Lampung Selatan,2022.0,69
Lampung Selatan,2023.0,69.63
Lampung Selatan,2024.0,70.28
Lampung Tengah,2013.0,66.57
Lampung Tengah,2014.0,67.07
Lampung Tengah,2015.0,67.61
Lampung Tengah,2016.0,68.33
Lampung Tengah,2017.0,68.95
Lampung Tengah,2018.0,69.73
Lampung Tengah,2019.0,70.04
Lampung Tengah,2020.0,70.16
Lampung Tengah,2021.0,70.23
Lampung Tengah,2022.0,70.8
Lampung Tengah,2023.0,71.6
Lampung Tengah,2024.0,72.37
Lampung Timur,2013.0,66.07
Lampung Timur,2014.0,66.42
Lampung Timur,2015.0,67.1
Lampung Timur,2016.0,67.88
Lampung Timur,2017.0,68.05
Lampung Timur,2018.0,69.04
Lampung Timur,2019.0,69.34
Lampung Timur,2020.0,69.37
Lampung Timur,2021.0,69.66
Lampung Timur,2022.0,70.58
Lampung Timur,2023.0,71.21
Lampung Timur,2024.0,71.84
Lampung Utara,2013.0,64
Lampung Utara,2014.0,64.89
Lampung Utara,2015.0,65.2
Lampung Utara,2016.0,65.95
Lampung Utara,2017.0,66.58
Lampung Utara,2018.0,67.17
Lampung Utara,2019.0,67.63
Lampung Utara,2020.0,67.67
Lampung Utara,2021.0,67.89
Lampung Utara,2022.0,68.33
Lampung Utara,2023.0,68.95
Lampung Utara,2024.0,69.62
Landak,2013.0,62.72
Landak,2014.0,63.59
Landak,2015.0,64.12
Landak,2016.0,64.58
Landak,2017.0,64.93
Landak,2018.0,65.45
Landak,2019.0,65.96
Landak,2020.0,65.98
Landak,2021.0,66.21
Landak,2022.0,67.17
Landak,2023.0,68.14
Landak,2024.0,69.08
Langkat,2013.0,67.17
Langkat,2014.0,68
Langkat,2015.0,68.53
Langkat,2016.0,69.13
Langkat,2017.0,69.82
Langkat,2018.0,70.27
Langkat,2019.0,70.76
Langkat,2020.0,71
Langkat,2021.0,71.35
Langkat,2022.0,71.86
Langkat,2023.0,72.21
Langkat,2024.0,72.73
Lanny Jaya,2013.0,43.05
Lanny Jaya,2014.0,43.28
Lanny Jaya,2015.0,44.18
Lanny Jaya,2016.0,45.16
Lanny Jaya,2017.0,46.49
Lanny Jaya,2018.0,47.34
Lanny Jaya,2019.0,48
Lanny Jaya,2020.0,47.86
Lanny Jaya,2021.0,48.68
Lanny Jaya,2022.0,49.62
Lanny Jaya,2023.0,50.56
Lanny Jaya,2024.0,51.59
Lebak,2013.0,61.13
Lebak,2014.0,61.64
Lebak,2015.0,62.03
Lebak,2016.0,62.78
Lebak,2017.0,62.95
Lebak,2018.0,63.37
Lebak,2019.0,63.88
Lebak,2020.0,63.91
Lebak,2021.0,64.03
Lebak,2022.0,64.71
Lebak,2023.0,65.21
Lebak,2024.0,65.86
Lebong,2013.0,63.15
Lebong,2014.0,63.9
Lebong,2015.0,64.72
Lebong,2016.0,65.58
Lebong,2017.0,65.87
Lebong,2018.0,66.28
Lebong,2019.0,66.84
Lebong,2020.0,67.01
Lebong,2021.0,67.46
Lebong,2022.0,68.12
Lebong,2023.0,68.71
Lebong,2024.0,69.27
Lembata,2013.0,60.56
Lembata,2014.0,61.45
Lembata,2015.0,62.16
Lembata,2016.0,62.81
Lembata,2017.0,63.09
Lembata,2018.0,63.96
Lembata,2019.0,64.91
Lembata,2020.0,64.74
Lembata,2021.0,64.75
Lembata,2022.0,65.47
Lembata,2023.0,66.12
Lembata,2024.0,66.62
Lima Puluh Kota,2013.0,66.3
Lima Puluh Kota,2014.0,66.78
Lima Puluh Kota,2015.0,67.65
Lima Puluh Kota,2016.0,68.37
Lima Puluh Kota,2017.0,68.69
Lima Puluh Kota,2018.0,69.17
Lima Puluh Kota,2019.0,69.67
Lima Puluh Kota,2020.0,69.47
Lima Puluh Kota,2021.0,69.68
Lima Puluh Kota,2022.0,70.28
Lima Puluh Kota,2023.0,70.7
Lima Puluh Kota,2024.0,71.14
Lingga,2013.0,60.13
Lingga,2014.0,60.75
Lingga,2015.0,61.28
Lingga,2016.0,62.44
Lingga,2017.0,63.45
Lingga,2018.0,64.06
Lingga,2019.0,64.98
Lingga,2020.0,65.29
Lingga,2021.0,65.83
Lingga,2022.0,66.57
Lingga,2023.0,67.44
Lingga,2024.0,68.19
Lombok Barat,2013.0,62.91
Lombok Barat,2014.0,63.52
Lombok Barat,2015.0,64.62
Lombok Barat,2016.0,65.55
Lombok Barat,2017.0,66.37
Lombok Barat,2018.0,67.18
Lombok Barat,2019.0,68.03
Lombok Barat,2020.0,68.2
Lombok Barat,2021.0,68.61
Lombok Barat,2022.0,69.41
Lombok Barat,2023.0,70.15
Lombok Barat,2024.0,70.67
Lombok Tengah,2013.0,61.25
Lombok Tengah,2014.0,61.88
Lombok Tengah,2015.0,62.74
Lombok Tengah,2016.0,63.22
Lombok Tengah,2017.0,64.36
Lombok Tengah,2018.0,65.36
Lombok Tengah,2019.0,66.36
Lombok Tengah,2020.0,66.43
Lombok Tengah,2021.0,66.72
Lombok Tengah,2022.0,67.57
Lombok Tengah,2023.0,68.4
Lombok Tengah,2024.0,69.17
Lombok Timur,2013.0,61.43
Lombok Timur,2014.0,62.07
Lombok Timur,2015.0,62.83
Lombok Timur,2016.0,63.7
Lombok Timur,2017.0,64.37
Lombok Timur,2018.0,65.35
Lombok Timur,2019.0,66.23
Lombok Timur,2020.0,66.3
Lombok Timur,2021.0,66.66
Lombok Timur,2022.0,67.59
Lombok Timur,2023.0,68.41
Lombok Timur,2024.0,69.23
Lombok Utara,2013.0,59.2
Lombok Utara,2014.0,60.17
Lombok Utara,2015.0,61.15
Lombok Utara,2016.0,62.24
Lombok Utara,2017.0,63.04
Lombok Utara,2018.0,63.83
Lombok Utara,2019.0,64.49
Lombok Utara,2020.0,64.42
Lombok Utara,2021.0,64.77
Lombok Utara,2022.0,65.7
Lombok Utara,2023.0,66.62
Lombok Utara,2024.0,67.24
Lumajang,2013.0,61.87
Lumajang,2014.0,62.33
Lumajang,2015.0,63.02
Lumajang,2016.0,63.74
Lumajang,2017.0,64.23
Lumajang,2018.0,64.83
Lumajang,2019.0,65.33
Lumajang,2020.0,65.46
Lumajang,2021.0,66.07
Lumajang,2022.0,66.95
Lumajang,2023.0,67.87
Lumajang,2024.0,68.8
Luwu,2013.0,66.39
Luwu,2014.0,67.34
Luwu,2015.0,68.11
Luwu,2016.0,68.71
Luwu,2017.0,69.02
Luwu,2018.0,69.6
Luwu,2019.0,70.39
Luwu,2020.0,70.51
Luwu,2021.0,70.85
Luwu,2022.0,71.36
Luwu,2023.0,72.16
Luwu,2024.0,72.79
Luwu Timur,2013.0,69.53
Luwu Timur,2014.0,69.75
Luwu Timur,2015.0,70.43
Luwu Timur,2016.0,70.95
Luwu Timur,2017.0,71.46
Luwu Timur,2018.0,72.16
Luwu Timur,2019.0,72.8
Luwu Timur,2020.0,73.22
Luwu Timur,2021.0,73.34
Luwu Timur,2022.0,73.92
Luwu Timur,2023.0,74.35
Luwu Timur,2024.0,74.95
Luwu Utara,2013.0,66.4
Luwu Utara,2014.0,66.9
Luwu Utara,2015.0,67.44
Luwu Utara,2016.0,67.81
Luwu Utara,2017.0,68.35
Luwu Utara,2018.0,68.79
Luwu Utara,2019.0,69.46
Luwu Utara,2020.0,69.57
Luwu Utara,2021.0,70.02
Luwu Utara,2022.0,70.51
Luwu Utara,2023.0,71.34
Luwu Utara,2024.0,72.07
Madiun,2013.0,68.07
Madiun,2014.0,68.6
Madiun,2015.0,69.39
Madiun,2016.0,69.67
Madiun,2017.0,70.27
Madiun,2018.0,71.01
Madiun,2019.0,71.69
Madiun,2020.0,71.73
Madiun,2021.0,71.88
Madiun,2022.0,72.39
Madiun,2023.0,72.97
Madiun,2024.0,73.74
Magelang,2013.0,65.86
Magelang,2014.0,66.35
Magelang,2015.0,67.13
Magelang,2016.0,67.85
Magelang,2017.0,68.39
Magelang,2018.0,69.11
Magelang,2019.0,69.87
Magelang,2020.0,69.87
Magelang,2021.0,70.12
Magelang,2022.0,70.85
Magelang,2023.0,71.45
Magelang,2024.0,71.99
Magetan,2013.0,69.86
Magetan,2014.0,70.29
Magetan,2015.0,71.39
Magetan,2016.0,71.94
Magetan,2017.0,72.6
Magetan,2018.0,72.91
Magetan,2019.0,73.49
Magetan,2020.0,73.92
Magetan,2021.0,74.15
Magetan,2022.0,74.85
Magetan,2023.0,75.41
Magetan,2024.0,75.87
Mahakam Ulu,2013.0,63.81
Mahakam Ulu,2014.0,64.32
Mahakam Ulu,2015.0,64.89
Mahakam Ulu,2016.0,65.51
Mahakam Ulu,2017.0,66.09
Mahakam Ulu,2018.0,66.67
Mahakam Ulu,2019.0,67.58
Mahakam Ulu,2020.0,67.09
Mahakam Ulu,2021.0,67.95
Mahakam Ulu,2022.0,68.75
Mahakam Ulu,2023.0,69.59
Mahakam Ulu,2024.0,70.35
Majalengka,2013.0,63.71
Majalengka,2014.0,64.07
Majalengka,2015.0,64.75
Majalengka,2016.0,65.25
Majalengka,2017.0,65.92
Majalengka,2018.0,66.72
Majalengka,2019.0,67.52
Majalengka,2020.0,67.59
Majalengka,2021.0,67.81
Majalengka,2022.0,68.56
Majalengka,2023.0,69.13
Majalengka,2024.0,69.74
Majene,2013.0,63.32
Majene,2014.0,63.74
Majene,2015.0,64.4
Majene,2016.0,64.8
Majene,2017.0,65.4
Majene,2018.0,66.01
Majene,2019.0,66.59
Majene,2020.0,66.91
Majene,2021.0,67.29
Majene,2022.0,67.84
Majene,2023.0,68.62
Majene,2024.0,69.42
Malaka,2013.0,56.14
Malaka,2014.0,56.94
Malaka,2015.0,57.51
Malaka,2016.0,58.29
Malaka,2017.0,58.9
Malaka,2018.0,59.66
Malaka,2019.0,60.34
Malaka,2020.0,60.21
Malaka,2021.0,60.42
Malaka,2022.0,61.34
Malaka,2023.0,62.06
Malaka,2024.0,62.73
Malang,2013.0,65.2
Malang,2014.0,65.59
Malang,2015.0,66.63
Malang,2016.0,67.51
Malang,2017.0,68.47
Malang,2018.0,69.4
Malang,2019.0,70.35
Malang,2020.0,70.36
Malang,2021.0,70.6
Malang,2022.0,71.38
Malang,2023.0,72.16
Malang,2024.0,72.68
Malinau,2013.0,69.84
Malinau,2014.0,70
Malinau,2015.0,70.15
Malinau,2016.0,70.71
Malinau,2017.0,71.23
Malinau,2018.0,71.74
Malinau,2019.0,72.06
Malinau,2020.0,71.94
Malinau,2021.0,72.32
Malinau,2022.0,72.75
Malinau,2023.0,73.19
Malinau,2024.0,73.9
Maluku Barat Daya,2013.0,57.34
Maluku Barat Daya,2014.0,58.09
Maluku Barat Daya,2015.0,58.64
Maluku Barat Daya,2016.0,59.43
Maluku Barat Daya,2017.0,60.16
Maluku Barat Daya,2018.0,60.64
Maluku Barat Daya,2019.0,61.55
Maluku Barat Daya,2020.0,61.9
Maluku Barat Daya,2021.0,62.37
Maluku Barat Daya,2022.0,63.07
Maluku Barat Daya,2023.0,63.93
Maluku Barat Daya,2024.0,64.86
Maluku Tengah,2013.0,67.89
Maluku Tengah,2014.0,68.69
Maluku Tengah,2015.0,68.85
Maluku Tengah,2016.0,69.54
Maluku Tengah,2017.0,70.09
Maluku Tengah,2018.0,70.6
Maluku Tengah,2019.0,71.25
Maluku Tengah,2020.0,71.25
Maluku Tengah,2021.0,71.32
Maluku Tengah,2022.0,71.81
Maluku Tengah,2023.0,72.45
Maluku Tengah,2024.0,73.21
Maluku Tenggara,2013.0,62.11
Maluku Tenggara,2014.0,62.74
Maluku Tenggara,2015.0,63.35
Maluku Tenggara,2016.0,64.2
Maluku Tenggara,2017.0,64.94
Maluku Tenggara,2018.0,65.53
Maluku Tenggara,2019.0,65.85
Maluku Tenggara,2020.0,66.2
Maluku Tenggara,2021.0,66.33
Maluku Tenggara,2022.0,66.88
Maluku Tenggara,2023.0,67.57
Maluku Tenggara,2024.0,68.24
Mamasa,2013.0,62.57
Mamasa,2014.0,62.85
Mamasa,2015.0,63.17
Mamasa,2016.0,63.51
Mamasa,2017.0,63.92
Mamasa,2018.0,64.66
Mamasa,2019.0,65.32
Mamasa,2020.0,66.02
Mamasa,2021.0,66.63
Mamasa,2022.0,67.21
Mamasa,2023.0,67.83
Mamasa,2024.0,68.37
Mamberamo Raya,2013.0,47.28
Mamberamo Raya,2014.0,47.88
Mamberamo Raya,2015.0,48.29
Mamberamo Raya,2016.0,49
Mamberamo Raya,2017.0,50.25
Mamberamo Raya,2018.0,51.24
Mamberamo Raya,2019.0,52.2
Mamberamo Raya,2020.0,51.78
Mamberamo Raya,2021.0,52.18
Mamberamo Raya,2022.0,53.1
Mamberamo Raya,2023.0,54.08
Mamberamo Raya,2024.0,55
Mamberamo Tengah,2013.0,42.43
Mamberamo Tengah,2014.0,43.19
Mamberamo Tengah,2015.0,43.55
Mamberamo Tengah,2016.0,44.15
Mamberamo Tengah,2017.0,45.5
Mamberamo Tengah,2018.0,46.41
Mamberamo Tengah,2019.0,47.23
Mamberamo Tengah,2020.0,47.57
Mamberamo Tengah,2021.0,48.32
Mamberamo Tengah,2022.0,49.25
Mamberamo Tengah,2023.0,50.22
Mamberamo Tengah,2024.0,50.72
Mamuju,2013.0,64.17
Mamuju,2014.0,64.71
Mamuju,2015.0,65.09
Mamuju,2016.0,65.65
Mamuju,2017.0,66.32
Mamuju,2018.0,67.11
Mamuju,2019.0,67.72
Mamuju,2020.0,68.15
Mamuju,2021.0,68.32
Mamuju,2022.0,68.88
Mamuju,2023.0,69.61
Mamuju,2024.0,70.4
Mamuju Tengah,2013.0,61.05
Mamuju Tengah,2014.0,61.48
Mamuju Tengah,2015.0,62.22
Mamuju Tengah,2016.0,62.89
Mamuju Tengah,2017.0,63.64
Mamuju Tengah,2018.0,64.43
Mamuju Tengah,2019.0,65.1
Mamuju Tengah,2020.0,65.71
Mamuju Tengah,2021.0,66.18
Mamuju Tengah,2022.0,66.89
Mamuju Tengah,2023.0,67.45
Mamuju Tengah,2024.0,68.36
Mandailing Natal,2013.0,62.91
Mandailing Natal,2014.0,63.42
Mandailing Natal,2015.0,63.99
Mandailing Natal,2016.0,64.55
Mandailing Natal,2017.0,65.13
Mandailing Natal,2018.0,65.83
Mandailing Natal,2019.0,66.52
Mandailing Natal,2020.0,66.79
Mandailing Natal,2021.0,67.19
Mandailing Natal,2022.0,68.05
Mandailing Natal,2023.0,68.56
Mandailing Natal,2024.0,69.33
Manggarai,2013.0,59.49
Manggarai,2014.0,60.08
Manggarai,2015.0,60.87
Manggarai,2016.0,61.67
Manggarai,2017.0,62.24
Manggarai,2018.0,63.32
Manggarai,2019.0,64.15
Manggarai,2020.0,64.54
Manggarai,2021.0,65.01
Manggarai,2022.0,65.83
Manggarai,2023.0,66.42
Manggarai,2024.0,67.28
Manggarai Barat,2013.0,59.02
Manggarai Barat,2014.0,59.64
Manggarai Barat,2015.0,60.04
Manggarai Barat,2016.0,60.63
Manggarai Barat,2017.0,61.65
Manggarai Barat,2018.0,62.58
Manggarai Barat,2019.0,63.5
Manggarai Barat,2020.0,63.89
Manggarai Barat,2021.0,64.17
Manggarai Barat,2022.0,64.92
Manggarai Barat,2023.0,65.81
Manggarai Barat,2024.0,66.65
Manggarai Timur,2013.0,55.74
Manggarai Timur,2014.0,56.58
Manggarai Timur,2015.0,56.83
Manggarai Timur,2016.0,57.5
Manggarai Timur,2017.0,58.51
Manggarai Timur,2018.0,59.49
Manggarai Timur,2019.0,60.47
Manggarai Timur,2020.0,60.85
Manggarai Timur,2021.0,61.37
Manggarai Timur,2022.0,62.3
Manggarai Timur,2023.0,63.24
Manggarai Timur,2024.0,64.2
Manokwari,2013.0,68.81
Manokwari,2014.0,69.35
Manokwari,2015.0,69.91
Manokwari,2016.0,70.34
Manokwari,2017.0,70.67
Manokwari,2018.0,71.17
Manokwari,2019.0,71.67
Manokwari,2020.0,72.01
Manokwari,2021.0,72.02
Manokwari,2022.0,72.6
Manokwari,2023.0,73.21
Manokwari,2024.0,73.83
Manokwari Selatan,2013.0,54.95
Manokwari Selatan,2014.0,55.32
Manokwari Selatan,2015.0,56.59
Manokwari Selatan,2016.0,57.12
Manokwari Selatan,2017.0,58.08
Manokwari Selatan,2018.0,58.84
Manokwari Selatan,2019.0,59.72
Manokwari Selatan,2020.0,59.84
Manokwari Selatan,2021.0,59.85
Manokwari Selatan,2022.0,60.68
Manokwari Selatan,2023.0,61.55
Manokwari Selatan,2024.0,62.45
Mappi,2013.0,55.51
Mappi,2014.0,55.74
Mappi,2015.0,56.11
Mappi,2016.0,56.54
Mappi,2017.0,57.1
Mappi,2018.0,57.72
Mappi,2019.0,58.3
Mappi,2020.0,58.15
Mappi,2021.0,58.7
Mappi,2022.0,59.61
Mappi,2023.0,60.57
Mappi,2024.0,61.51
Maros,2013.0,66.06
Maros,2014.0,66.65
Maros,2015.0,67.13
Maros,2016.0,67.76
Maros,2017.0,68.42
Maros,2018.0,68.94
Maros,2019.0,69.5
Maros,2020.0,69.86
Maros,2021.0,70.41
Maros,2022.0,71
Maros,2023.0,71.63
Maros,2024.0,72.11
Maybrat,2013.0,54.93
Maybrat,2014.0,55.36
Maybrat,2015.0,55.78
Maybrat,2016.0,56.35
Maybrat,2017.0,57.23
Maybrat,2018.0,58.16
Maybrat,2019.0,59.15
Maybrat,2020.0,59.52
Maybrat,2021.0,59.7
Maybrat,2022.0,60.49
Maybrat,2023.0,61.29
Maybrat,2024.0,61.83
Melawi,2013.0,62.27
Melawi,2014.0,62.89
Melawi,2015.0,63.78
Melawi,2016.0,64.25
Melawi,2017.0,64.43
Melawi,2018.0,65.05
Melawi,2019.0,65.54
Melawi,2020.0,65.55
Melawi,2021.0,65.87
Melawi,2022.0,66.81
Melawi,2023.0,67.76
Melawi,2024.0,68.66
Mempawah,2013.0,62.09
Mempawah,2014.0,62.78
Mempawah,2015.0,63.37
Mempawah,2016.0,63.84
Mempawah,2017.0,64
Mempawah,2018.0,64.9
Mempawah,2019.0,65.5
Mempawah,2020.0,65.74
Mempawah,2021.0,66.03
Mempawah,2022.0,66.94
Mempawah,2023.0,67.92
Mempawah,2024.0,68.56
Merangin,2013.0,65.82
Merangin,2014.0,66.21
Merangin,2015.0,67.15
Merangin,2016.0,67.86
Merangin,2017.0,68.3
Merangin,2018.0,68.81
Merangin,2019.0,69.07
Merangin,2020.0,69.19
Merangin,2021.0,69.53
Merangin,2022.0,69.98
Merangin,2023.0,70.81
Merangin,2024.0,71.66
Merauke,2013.0,66.88
Merauke,2014.0,67.33
Merauke,2015.0,67.75
Merauke,2016.0,68.09
Merauke,2017.0,68.64
Merauke,2018.0,69.38
Merauke,2019.0,69.98
Merauke,2020.0,70.09
Merauke,2021.0,70.49
Merauke,2022.0,71.24
Merauke,2023.0,72.19
Merauke,2024.0,72.73
Mesuji,2013.0,58.16
Mesuji,2014.0,58.71
Mesuji,2015.0,59.79
Mesuji,2016.0,60.72
Mesuji,2017.0,61.87
Mesuji,2018.0,62.88
Mesuji,2019.0,63.52
Mesuji,2020.0,63.63
Mesuji,2021.0,64.04
Mesuji,2022.0,64.94
Mesuji,2023.0,65.64
Mesuji,2024.0,66.46
Mimika,2013.0,69.5
Mimika,2014.0,70.4
Mimika,2015.0,70.89
Mimika,2016.0,71.64
Mimika,2017.0,72.42
Mimika,2018.0,73.15
Mimika,2019.0,74.13
Mimika,2020.0,74.19
Mimika,2021.0,74.48
Mimika,2022.0,75.08
Mimika,2023.0,75.91
Mimika,2024.0,76.85
Minahasa,2013.0,71.94
Minahasa,2014.0,72.76
Minahasa,2015.0,73.59
Minahasa,2016.0,74.37
Minahasa,2017.0,74.59
Minahasa,2018.0,74.97
Minahasa,2019.0,75.47
Minahasa,2020.0,75.29
Minahasa,2021.0,75.73
Minahasa,2022.0,76.18
Minahasa,2023.0,76.96
Minahasa,2024.0,77.74
Minahasa Selatan,2013.0,67.68
Minahasa Selatan,2014.0,68.36
Minahasa Selatan,2015.0,69.18
