country,tahun,provinsi,kota_kabupaten,stunting,life_expectancy,hdi,level
Indonesia,2014,Jawa Timur,Kota Pasuruan,,70.54,73.23,kota
Indonesia,2015,Jawa Timur,Kota Pasuruan,,70.84,73.78,kota
Indonesia,2016,Jawa Timur,Kota Pasuruan,,70.93,74.11,kota
Indonesia,2017,Jawa Timur,Kota Pasuruan,,71.02,74.39,kota
Indonesia,2018,Jawa Timur,Kota Pasuruan,,71.18,74.78,kota
Indonesia,2019,Jawa Timur,Kota Pasuruan,21.56,71.4,75.25,kota
Indonesia,2020,Jawa Timur,Kota Pasuruan,,71.52,75.26,kota
Indonesia,2021,Jawa Timur,Kota Pasuruan,21.5,71.6,75.62,kota
Indonesia,2022,Jawa Timur,Kota Pasuruan,21.1,71.96,76.54,kota
Indonesia,2023,Jawa Timur,Kota Pasuruan,11.7,72.31,77.17,kota
Indonesia,2024,Jawa Timur,Kota Pasuruan,18.3,72.5,77.75,kota
Indonesia,2013,Jawa Timur,Kota Probolinggo,,69.5,70.05,kota
Indonesia,2014,Jawa Timur,Kota Probolinggo,,69.52,70.49,kota
Indonesia,2015,Jawa Timur,Kota Probolinggo,,69.72,71.01,kota
Indonesia,2016,Jawa Timur,Kota Probolinggo,,69.79,71.5,kota
Indonesia,2017,Jawa Timur,Kota Probolinggo,,69.86,72.09,kota
Indonesia,2018,Jawa Timur,Kota Probolinggo,,70.0,72.53,kota
Indonesia,2019,Jawa Timur,Kota Probolinggo,23.31,70.19,73.27,kota
Indonesia,2020,Jawa Timur,Kota Probolinggo,,70.29,73.27,kota
Indonesia,2021,Jawa Timur,Kota Probolinggo,19.0,70.35,73.66,kota
Indonesia,2022,Jawa Timur,Kota Probolinggo,23.3,70.68,74.56,kota
Indonesia,2023,Jawa Timur,Kota Probolinggo,31.8,70.99,75.43,kota
Indonesia,2024,Jawa Timur,Kota Probolinggo,23.1,71.18,76.27,kota
Indonesia,2013,Jawa Timur,Kota Surabaya,,73.83,78.51,kota
Indonesia,2014,Jawa Timur,Kota Surabaya,,73.85,78.87,kota
Indonesia,2015,Jawa Timur,Kota Surabaya,,73.85,79.47,kota
Indonesia,2016,Jawa Timur,Kota Surabaya,,73.87,80.38,kota
Indonesia,2017,Jawa Timur,Kota Surabaya,,73.88,81.07,kota
Indonesia,2018,Jawa Timur,Kota Surabaya,,73.98,81.74,kota
Indonesia,2019,Jawa Timur,Kota Surabaya,16.87,74.13,82.22,kota
Indonesia,2020,Jawa Timur,Kota Surabaya,,74.18,82.23,kota
Indonesia,2021,Jawa Timur,Kota Surabaya,28.9,74.18,82.31,kota
Indonesia,2022,Jawa Timur,Kota Surabaya,4.8,74.47,82.74,kota
Indonesia,2023,Jawa Timur,Kota Surabaya,,74.75,83.45,kota
Indonesia,2024,Jawa Timur,Kota Surabaya,8.5,74.94,84.14,kota
Indonesia,2013,Jawa Timur,Lamongan,,71.43,68.9,kota
Indonesia,2014,Jawa Timur,Lamongan,,71.47,69.42,kota
Indonesia,2015,Jawa Timur,Lamongan,,71.67,69.84,kota
Indonesia,2016,Jawa Timur,Lamongan,,71.77,70.34,kota
Indonesia,2017,Jawa Timur,Lamongan,,71.87,71.11,kota
Indonesia,2018,Jawa Timur,Lamongan,,72.04,71.97,kota
Indonesia,2019,Jawa Timur,Lamongan,27.7,72.27,72.57,kota
Indonesia,2020,Jawa Timur,Lamongan,,72.4,72.58,kota
Indonesia,2021,Jawa Timur,Lamongan,20.5,72.49,73.12,kota
Indonesia,2022,Jawa Timur,Lamongan,27.5,72.86,74.02,kota
Indonesia,2023,Jawa Timur,Lamongan,9.4,73.22,74.53,kota
Indonesia,2024,Jawa Timur,Lamongan,6.9,73.41,75.13,kota
Indonesia,2013,Jawa Timur,Lumajang,,69.02,61.87,kota
Indonesia,2014,Jawa Timur,Lumajang,,69.07,62.33,kota
Indonesia,2015,Jawa Timur,Lumajang,,69.27,63.02,kota
Indonesia,2016,Jawa Timur,Lumajang,,69.38,63.74,kota
Indonesia,2017,Jawa Timur,Lumajang,,69.5,64.23,kota
Indonesia,2018,Jawa Timur,Lumajang,,69.7,64.83,kota
Indonesia,2019,Jawa Timur,Lumajang,34.47,69.94,65.33,kota
Indonesia,2020,Jawa Timur,Lumajang,,70.1,65.46,kota
Indonesia,2021,Jawa Timur,Lumajang,30.1,70.21,66.07,kota
Indonesia,2022,Jawa Timur,Lumajang,23.8,70.61,66.95,kota
Indonesia,2023,Jawa Timur,Lumajang,29.9,70.96,67.87,kota
Indonesia,2024,Jawa Timur,Lumajang,23.4,71.14,68.8,kota
Indonesia,2013,Jawa Timur,Madiun,,69.7,68.07,kota
Indonesia,2014,Jawa Timur,Madiun,,69.76,68.6,kota
Indonesia,2015,Jawa Timur,Madiun,,70.36,69.39,kota
Indonesia,2016,Jawa Timur,Madiun,,70.55,69.67,kota
Indonesia,2017,Jawa Timur,Madiun,,70.77,70.27,kota
Indonesia,2018,Jawa Timur,Madiun,,70.97,71.01,kota
Indonesia,2019,Jawa Timur,Madiun,24.94,71.22,71.69,kota
Indonesia,2019,Jawa Timur,Madiun,24.94,71.22,71.69,kota
Indonesia,2020,Jawa Timur,Madiun,,71.38,71.73,kota
Indonesia,2021,Jawa Timur,Madiun,12.4,71.5,71.88,kota
Indonesia,2021,Jawa Timur,Madiun,12.4,71.5,71.88,kota
Indonesia,2022,Jawa Timur,Madiun,17.6,71.9,72.39,kota
Indonesia,2022,Jawa Timur,Madiun,17.6,71.9,72.39,kota
Indonesia,2023,Jawa Timur,Madiun,16.5,72.28,72.97,kota
Indonesia,2023,Jawa Timur,Madiun,16.5,72.28,72.97,kota
Indonesia,2024,Jawa Timur,Madiun,12.1,72.47,73.74,kota
Indonesia,2024,Jawa Timur,Madiun,12.1,72.47,73.74,kota
Indonesia,2013,Jawa Timur,Magetan,,71.87,69.86,kota
Indonesia,2014,Jawa Timur,Magetan,,71.91,70.29,kota
Indonesia,2015,Jawa Timur,Magetan,,72.01,71.39,kota
Indonesia,2016,Jawa Timur,Magetan,,72.09,71.94,kota
Indonesia,2017,Jawa Timur,Magetan,,72.16,72.6,kota
Indonesia,2018,Jawa Timur,Magetan,,72.3,72.91,kota
Indonesia,2019,Jawa Timur,Magetan,21.54,72.49,73.49,kota
Indonesia,2020,Jawa Timur,Magetan,,72.59,73.92,kota
Indonesia,2021,Jawa Timur,Magetan,17.2,72.65,74.15,kota
Indonesia,2022,Jawa Timur,Magetan,14.9,72.97,74.85,kota
Indonesia,2023,Jawa Timur,Magetan,19.2,73.29,75.41,kota
Indonesia,2024,Jawa Timur,Magetan,10.3,73.49,75.87,kota
Indonesia,2013,Jawa Timur,Malang,,71.76,65.2,kota
Indonesia,2014,Jawa Timur,Malang,,71.78,65.59,kota
Indonesia,2015,Jawa Timur,Malang,,71.98,66.63,kota
Indonesia,2016,Jawa Timur,Malang,,72.05,67.51,kota
Indonesia,2017,Jawa Timur,Malang,,72.12,68.47,kota
Indonesia,2018,Jawa Timur,Malang,,72.26,69.4,kota
Indonesia,2019,Jawa Timur,Malang,25.56,72.45,70.35,kota
Indonesia,2020,Jawa Timur,Malang,,72.55,70.36,kota
Indonesia,2021,Jawa Timur,Malang,25.7,72.61,70.6,kota
Indonesia,2022,Jawa Timur,Malang,,72.95,71.38,kota
Indonesia,2023,Jawa Timur,Malang,,73.26,72.16,kota
Indonesia,2024,Jawa Timur,Malang,23.3,73.45,72.68,kota
Indonesia,2013,Jawa Timur,Mojokerto,,71.75,69.84,kota
Indonesia,2014,Jawa Timur,Mojokerto,,71.76,70.22,kota
Indonesia,2015,Jawa Timur,Mojokerto,,71.96,70.85,kota
Indonesia,2016,Jawa Timur,Mojokerto,,72.03,71.38,kota
Indonesia,2017,Jawa Timur,Mojokerto,,72.1,72.36,kota
Indonesia,2018,Jawa Timur,Mojokerto,,72.24,72.64,kota
Indonesia,2019,Jawa Timur,Mojokerto,17.2,72.43,73.53,kota
Indonesia,2019,Jawa Timur,Mojokerto,17.2,72.43,73.53,kota
Indonesia,2020,Jawa Timur,Mojokerto,,72.53,73.83,kota
Indonesia,2021,Jawa Timur,Mojokerto,6.9,72.59,74.15,kota
Indonesia,2021,Jawa Timur,Mojokerto,6.9,72.59,74.15,kota
Indonesia,2022,Jawa Timur,Mojokerto,11.6,72.93,74.89,kota
Indonesia,2022,Jawa Timur,Mojokerto,11.6,72.93,74.89,kota
Indonesia,2023,Jawa Timur,Mojokerto,16.2,73.25,75.53,kota
Indonesia,2023,Jawa Timur,Mojokerto,16.2,73.25,75.53,kota
Indonesia,2024,Jawa Timur,Mojokerto,15.2,73.45,75.98,kota
Indonesia,2024,Jawa Timur,Mojokerto,15.2,73.45,75.98,kota
Indonesia,2013,Jawa Timur,Nganjuk,,70.83,68.98,kota
Indonesia,2014,Jawa Timur,Nganjuk,,70.87,69.59,kota
Indonesia,2015,Jawa Timur,Nganjuk,,70.97,69.9,kota
Indonesia,2016,Jawa Timur,Nganjuk,,71.04,70.5,kota
Indonesia,2017,Jawa Timur,Nganjuk,,71.11,70.69,kota
Indonesia,2018,Jawa Timur,Nganjuk,,71.25,71.23,kota
Indonesia,2019,Jawa Timur,Nganjuk,26.61,71.44,71.71,kota
Indonesia,2020,Jawa Timur,Nganjuk,,71.54,71.72,kota
Indonesia,2021,Jawa Timur,Nganjuk,25.3,71.6,71.97,kota
Indonesia,2022,Jawa Timur,Nganjuk,20.0,71.95,72.93,kota
Indonesia,2023,Jawa Timur,Nganjuk,17.1,72.28,73.71,kota
Indonesia,2024,Jawa Timur,Nganjuk,22.8,72.48,74.23,kota
Indonesia,2013,Jawa Timur,Ngawi,,71.28,67.25,kota
Indonesia,2014,Jawa Timur,Ngawi,,71.33,67.78,kota
Indonesia,2015,Jawa Timur,Ngawi,,71.53,68.32,kota
Indonesia,2016,Jawa Timur,Ngawi,,71.63,68.96,kota
Indonesia,2017,Jawa Timur,Ngawi,,71.74,69.27,kota
Indonesia,2018,Jawa Timur,Ngawi,,71.92,69.91,kota
Indonesia,2019,Jawa Timur,Ngawi,28.7,72.16,70.41,kota
Indonesia,2020,Jawa Timur,Ngawi,,72.3,70.54,kota
Indonesia,2021,Jawa Timur,Ngawi,16.2,72.41,71.04,kota
Indonesia,2022,Jawa Timur,Ngawi,28.5,72.81,71.75,kota
Indonesia,2023,Jawa Timur,Ngawi,14.0,73.2,72.47,kota
Indonesia,2024,Jawa Timur,Ngawi,11.4,73.39,73.09,kota
Indonesia,2013,Jawa Timur,Pacitan,,70.7,63.38,kota
Indonesia,2014,Jawa Timur,Pacitan,,70.75,63.81,kota
Indonesia,2015,Jawa Timur,Pacitan,,71.05,64.92,kota
Indonesia,2016,Jawa Timur,Pacitan,,71.18,65.74,kota
Indonesia,2017,Jawa Timur,Pacitan,,71.31,66.51,kota
Indonesia,2018,Jawa Timur,Pacitan,,71.52,67.33,kota
Indonesia,2019,Jawa Timur,Pacitan,34.47,71.77,68.16,kota
Indonesia,2020,Jawa Timur,Pacitan,,71.94,68.39,kota
Indonesia,2021,Jawa Timur,Pacitan,22.7,72.07,68.57,kota
Indonesia,2022,Jawa Timur,Pacitan,20.6,72.48,69.37,kota
Indonesia,2023,Jawa Timur,Pacitan,20.9,72.86,70.19,kota
Indonesia,2024,Jawa Timur,Pacitan,11.7,73.04,70.74,kota
Indonesia,2013,Jawa Timur,Pamekasan,,66.53,62.27,kota
Indonesia,2014,Jawa Timur,Pamekasan,,66.56,62.66,kota
Indonesia,2015,Jawa Timur,Pamekasan,,66.86,63.1,kota
Indonesia,2016,Jawa Timur,Pamekasan,,66.95,63.98,kota
Indonesia,2017,Jawa Timur,Pamekasan,,67.05,64.93,kota
Indonesia,2018,Jawa Timur,Pamekasan,,67.22,65.41,kota
Indonesia,2019,Jawa Timur,Pamekasan,27.13,67.45,65.94,kota
Indonesia,2020,Jawa Timur,Pamekasan,,67.58,66.26,kota
Indonesia,2021,Jawa Timur,Pamekasan,38.7,67.67,66.4,kota
Indonesia,2022,Jawa Timur,Pamekasan,8.1,68.03,66.99,kota
Indonesia,2023,Jawa Timur,Pamekasan,25.1,68.31,67.96,kota
Indonesia,2024,Jawa Timur,Pamekasan,22.3,68.48,68.49,kota
Indonesia,2013,Jawa Timur,Pasuruan,,69.8,63.74,kota
Indonesia,2014,Jawa Timur,Pasuruan,,69.83,64.35,kota
Indonesia,2015,Jawa Timur,Pasuruan,,69.83,65.04,kota
Indonesia,2016,Jawa Timur,Pasuruan,,69.86,65.71,kota
Indonesia,2017,Jawa Timur,Pasuruan,,69.9,66.69,kota
Indonesia,2018,Jawa Timur,Pasuruan,,70.01,67.41,kota
Indonesia,2019,Jawa Timur,Pasuruan,29.27,70.17,68.29,kota
Indonesia,2019,Jawa Timur,Pasuruan,29.27,70.17,68.29,kota
Indonesia,2020,Jawa Timur,Pasuruan,,70.23,68.6,kota
Indonesia,2021,Jawa Timur,Pasuruan,21.5,70.25,68.93,kota
Indonesia,2021,Jawa Timur,Pasuruan,21.5,70.25,68.93,kota
Indonesia,2022,Jawa Timur,Pasuruan,20.5,70.55,69.68,kota
Indonesia,2022,Jawa Timur,Pasuruan,20.5,70.55,69.68,kota
Indonesia,2023,Jawa Timur,Pasuruan,27.9,70.81,70.29,kota
Indonesia,2023,Jawa Timur,Pasuruan,27.9,70.81,70.29,kota
Indonesia,2024,Jawa Timur,Pasuruan,26.1,71.0,70.73,kota
Indonesia,2024,Jawa Timur,Pasuruan,26.1,71.0,70.73,kota
Indonesia,2013,Jawa Timur,Ponorogo,,71.85,67.03,kota
Indonesia,2014,Jawa Timur,Ponorogo,,71.88,67.4,kota
Indonesia,2015,Jawa Timur,Ponorogo,,72.08,68.16,kota
Indonesia,2016,Jawa Timur,Ponorogo,,72.18,68.93,kota
Indonesia,2017,Jawa Timur,Ponorogo,,72.27,69.26,kota
Indonesia,2018,Jawa Timur,Ponorogo,,72.43,69.91,kota
Indonesia,2019,Jawa Timur,Ponorogo,27.55,72.65,70.56,kota
Indonesia,2020,Jawa Timur,Ponorogo,,72.77,70.81,kota
Indonesia,2021,Jawa Timur,Ponorogo,20.0,72.85,71.06,kota
Indonesia,2022,Jawa Timur,Ponorogo,14.2,73.2,71.87,kota
Indonesia,2023,Jawa Timur,Ponorogo,16.1,73.55,72.5,kota
Indonesia,2024,Jawa Timur,Ponorogo,13.4,73.74,73.01,kota
Indonesia,2013,Jawa Timur,Probolinggo,,65.69,62.61,kota
Indonesia,2014,Jawa Timur,Probolinggo,,65.75,63.04,kota
Indonesia,2015,Jawa Timur,Probolinggo,,66.15,63.83,kota
Indonesia,2016,Jawa Timur,Probolinggo,,66.31,64.12,kota
Indonesia,2017,Jawa Timur,Probolinggo,,66.47,64.28,kota
Indonesia,2018,Jawa Timur,Probolinggo,,66.71,64.85,kota
Indonesia,2019,Jawa Timur,Probolinggo,54.75,67.0,65.6,kota
Indonesia,2019,Jawa Timur,Probolinggo,54.75,67.0,65.6,kota
Indonesia,2020,Jawa Timur,Probolinggo,,67.2,66.07,kota
Indonesia,2021,Jawa Timur,Probolinggo,19.0,67.36,66.26,kota
Indonesia,2021,Jawa Timur,Probolinggo,19.0,67.36,66.26,kota
Indonesia,2022,Jawa Timur,Probolinggo,17.3,67.78,66.96,kota
Indonesia,2022,Jawa Timur,Probolinggo,17.3,67.78,66.96,kota
Indonesia,2023,Jawa Timur,Probolinggo,35.4,68.12,67.79,kota
Indonesia,2023,Jawa Timur,Probolinggo,35.4,68.12,67.79,kota
Indonesia,2024,Jawa Timur,Probolinggo,26.3,68.28,68.29,kota
Indonesia,2024,Jawa Timur,Probolinggo,26.3,68.28,68.29,kota
Indonesia,2013,Jawa Timur,Sampang,,67.46,56.45,kota
Indonesia,2014,Jawa Timur,Sampang,,67.48,56.98,kota
Indonesia,2015,Jawa Timur,Sampang,,67.58,58.18,kota
Indonesia,2016,Jawa Timur,Sampang,,67.62,59.09,kota
Indonesia,2017,Jawa Timur,Sampang,,67.67,59.9,kota
Indonesia,2018,Jawa Timur,Sampang,,67.79,61.0,kota
Indonesia,2019,Jawa Timur,Sampang,34.39,67.96,61.94,kota
Indonesia,2020,Jawa Timur,Sampang,,68.03,62.7,kota
Indonesia,2021,Jawa Timur,Sampang,17.2,68.07,62.8,kota
Indonesia,2022,Jawa Timur,Sampang,6.9,68.38,63.39,kota
Indonesia,2023,Jawa Timur,Sampang,14.1,68.64,64.13,kota
Indonesia,2024,Jawa Timur,Sampang,18.9,68.81,64.65,kota
Indonesia,2013,Jawa Timur,Sidoarjo,,73.43,76.39,kota
Indonesia,2014,Jawa Timur,Sidoarjo,,73.43,76.78,kota
Indonesia,2015,Jawa Timur,Sidoarjo,,73.63,77.43,kota
Indonesia,2016,Jawa Timur,Sidoarjo,,73.67,78.17,kota
Indonesia,2017,Jawa Timur,Sidoarjo,,73.71,78.7,kota
Indonesia,2018,Jawa Timur,Sidoarjo,,73.82,79.5,kota
Indonesia,2019,Jawa Timur,Sidoarjo,13.24,73.98,80.05,kota
Indonesia,2020,Jawa Timur,Sidoarjo,,74.04,80.29,kota
Indonesia,2021,Jawa Timur,Sidoarjo,14.8,74.06,80.65,kota
Indonesia,2022,Jawa Timur,Sidoarjo,16.1,74.36,81.02,kota
Indonesia,2023,Jawa Timur,Sidoarjo,8.4,74.69,81.55,kota
Indonesia,2024,Jawa Timur,Sidoarjo,10.6,74.91,82.31,kota
Indonesia,2013,Jawa Timur,Situbondo,,68.03,63.43,kota
Indonesia,2014,Jawa Timur,Situbondo,,68.08,63.91,kota
Indonesia,2015,Jawa Timur,Situbondo,,68.28,64.53,kota
Indonesia,2016,Jawa Timur,Situbondo,,68.41,65.08,kota
Indonesia,2017,Jawa Timur,Situbondo,,68.53,65.68,kota
Indonesia,2018,Jawa Timur,Situbondo,,68.73,66.42,kota
Indonesia,2019,Jawa Timur,Situbondo,26.74,68.97,67.09,kota
Indonesia,2020,Jawa Timur,Situbondo,,69.13,67.38,kota
Indonesia,2021,Jawa Timur,Situbondo,23.7,69.24,67.78,kota
Indonesia,2022,Jawa Timur,Situbondo,30.9,69.62,68.25,kota
Indonesia,2023,Jawa Timur,Situbondo,4.1,69.94,69.16,kota
Indonesia,2024,Jawa Timur,Situbondo,10.6,70.11,69.75,kota
Indonesia,2013,Jawa Timur,Sumenep,,69.98,60.84,kota
Indonesia,2014,Jawa Timur,Sumenep,,70.02,61.43,kota
Indonesia,2015,Jawa Timur,Sumenep,,70.42,62.38,kota
Indonesia,2016,Jawa Timur,Sumenep,,70.56,63.42,kota
Indonesia,2017,Jawa Timur,Sumenep,,70.71,64.28,kota
Indonesia,2018,Jawa Timur,Sumenep,,70.94,65.25,kota
Indonesia,2019,Jawa Timur,Sumenep,30.48,71.22,66.22,kota
Indonesia,2020,Jawa Timur,Sumenep,,71.41,66.43,kota
Indonesia,2021,Jawa Timur,Sumenep,29.0,71.56,67.04,kota
Indonesia,2022,Jawa Timur,Sumenep,21.6,71.99,67.87,kota
Indonesia,2023,Jawa Timur,Sumenep,16.7,72.47,68.61,kota
Indonesia,2024,Jawa Timur,Sumenep,11.2,72.65,69.26,kota
Indonesia,2013,Jawa Timur,Trenggalek,,72.49,65.76,kota
Indonesia,2014,Jawa Timur,Trenggalek,,72.51,66.16,kota
Indonesia,2015,Jawa Timur,Trenggalek,,72.91,67.25,kota
Indonesia,2016,Jawa Timur,Trenggalek,,73.03,67.78,kota
Indonesia,2017,Jawa Timur,Trenggalek,,73.15,68.1,kota
Indonesia,2018,Jawa Timur,Trenggalek,,73.35,68.71,kota
Indonesia,2019,Jawa Timur,Trenggalek,26.78,73.59,69.46,kota
Indonesia,2020,Jawa Timur,Trenggalek,,73.75,69.74,kota
Indonesia,2021,Jawa Timur,Trenggalek,18.1,73.86,70.06,kota
Indonesia,2022,Jawa Timur,Trenggalek,19.5,74.26,71.0,kota
Indonesia,2023,Jawa Timur,Trenggalek,15.8,74.64,71.73,kota
Indonesia,2024,Jawa Timur,Trenggalek,6.7,74.83,72.24,kota
Indonesia,2013,Jawa Timur,Tuban,,70.22,64.14,kota
Indonesia,2014,Jawa Timur,Tuban,,70.25,64.58,kota
Indonesia,2015,Jawa Timur,Tuban,,70.55,65.52,kota
Indonesia,2016,Jawa Timur,Tuban,,70.67,66.19,kota
Indonesia,2017,Jawa Timur,Tuban,,70.8,66.77,kota
Indonesia,2018,Jawa Timur,Tuban,,71.01,67.43,kota
Indonesia,2019,Jawa Timur,Tuban,27.15,71.26,68.37,kota
Indonesia,2020,Jawa Timur,Tuban,,71.43,68.4,kota
Indonesia,2021,Jawa Timur,Tuban,25.1,71.56,68.91,kota
Indonesia,2022,Jawa Timur,Tuban,24.9,71.97,69.67,kota
Indonesia,2023,Jawa Timur,Tuban,17.8,72.36,70.34,kota
Indonesia,2024,Jawa Timur,Tuban,11.3,72.54,71.23,kota
Indonesia,2013,Jawa Timur,Tulungagung,,72.86,69.3,kota
Indonesia,2014,Jawa Timur,Tulungagung,,72.88,69.49,kota
Indonesia,2015,Jawa Timur,Tulungagung,,73.28,70.07,kota
Indonesia,2016,Jawa Timur,Tulungagung,,73.4,70.82,kota
Indonesia,2017,Jawa Timur,Tulungagung,,73.53,71.24,kota
Indonesia,2018,Jawa Timur,Tulungagung,,73.74,71.99,kota
Indonesia,2019,Jawa Timur,Tulungagung,29.62,73.95,72.62,kota
Indonesia,2020,Jawa Timur,Tulungagung,,74.08,73.0,kota
Indonesia,2021,Jawa Timur,Tulungagung,13.1,74.16,73.15,kota
Indonesia,2022,Jawa Timur,Tulungagung,17.3,74.54,74.06,kota
Indonesia,2023,Jawa Timur,Tulungagung,21.5,74.91,74.61,kota
Indonesia,2024,Jawa Timur,Tulungagung,13.6,75.11,75.09,kota
Indonesia,2013,Kalimantan Barat,Bengkayang,,72.89,63.99,kota
Indonesia,2014,Kalimantan Barat,Bengkayang,,72.89,64.4,kota
Indonesia,2015,Kalimantan Barat,Bengkayang,,72.99,64.65,kota
Indonesia,2016,Kalimantan Barat,Bengkayang,,73.01,65.45,kota
Indonesia,2017,Kalimantan Barat,Bengkayang,,73.04,65.99,kota
Indonesia,2018,Kalimantan Barat,Bengkayang,,73.28,66.85,kota
Indonesia,2019,Kalimantan Barat,Bengkayang,41.56,73.67,67.57,kota
Indonesia,2020,Kalimantan Barat,Bengkayang,,73.83,67.87,kota
Indonesia,2021,Kalimantan Barat,Bengkayang,26.8,73.84,68.04,kota
Indonesia,2022,Kalimantan Barat,Bengkayang,30.1,74.0,68.74,kota
Indonesia,2023,Kalimantan Barat,Bengkayang,32.7,74.2,69.53,kota
Indonesia,2024,Kalimantan Barat,Bengkayang,23.4,74.42,70.3,kota
Indonesia,2013,Kalimantan Barat,Kapuas Hulu,,71.93,62.63,kota
Indonesia,2014,Kalimantan Barat,Kapuas Hulu,,71.94,62.9,kota
Indonesia,2015,Kalimantan Barat,Kapuas Hulu,,71.94,63.73,kota
Indonesia,2016,Kalimantan Barat,Kapuas Hulu,,71.94,63.83,kota
Indonesia,2017,Kalimantan Barat,Kapuas Hulu,,71.95,64.18,kota
Indonesia,2018,Kalimantan Barat,Kapuas Hulu,,72.12,65.03,kota
Indonesia,2019,Kalimantan Barat,Kapuas Hulu,34.65,72.44,65.65,kota
Indonesia,2020,Kalimantan Barat,Kapuas Hulu,,72.52,65.69,kota
Indonesia,2021,Kalimantan Barat,Kapuas Hulu,28.9,72.53,65.75,kota
Indonesia,2022,Kalimantan Barat,Kapuas Hulu,37.9,72.69,66.7,kota
Indonesia,2023,Kalimantan Barat,Kapuas Hulu,16.7,72.88,67.67,kota
Indonesia,2024,Kalimantan Barat,Kapuas Hulu,23.6,73.05,68.58,kota
Indonesia,2013,Kalimantan Barat,Kayong Utara,,67.03,57.92,kota
Indonesia,2014,Kalimantan Barat,Kayong Utara,,67.03,58.52,kota
Indonesia,2015,Kalimantan Barat,Kayong Utara,,67.33,60.09,kota
Indonesia,2016,Kalimantan Barat,Kayong Utara,,67.39,60.87,kota
Indonesia,2017,Kalimantan Barat,Kayong Utara,,67.46,61.52,kota
Indonesia,2018,Kalimantan Barat,Kayong Utara,,67.71,61.82,kota
Indonesia,2019,Kalimantan Barat,Kayong Utara,30.89,68.11,62.66,kota
Indonesia,2020,Kalimantan Barat,Kayong Utara,,68.28,62.68,kota
Indonesia,2021,Kalimantan Barat,Kayong Utara,24.5,68.48,62.9,kota
Indonesia,2022,Kalimantan Barat,Kayong Utara,25.1,68.82,63.81,kota
Indonesia,2023,Kalimantan Barat,Kayong Utara,22.9,69.22,64.79,kota
Indonesia,2024,Kalimantan Barat,Kayong Utara,23.8,69.51,65.74,kota
Indonesia,2013,Kalimantan Barat,Ketapang,,70.51,62.85,kota
Indonesia,2014,Kalimantan Barat,Ketapang,,70.51,63.27,kota
Indonesia,2015,Kalimantan Barat,Ketapang,,70.51,64.03,kota
Indonesia,2016,Kalimantan Barat,Ketapang,,70.52,64.74,kota
Indonesia,2017,Kalimantan Barat,Ketapang,,70.52,65.71,kota
Indonesia,2018,Kalimantan Barat,Ketapang,,70.69,66.41,kota
Indonesia,2019,Kalimantan Barat,Ketapang,21.79,71.01,67.16,kota
Indonesia,2020,Kalimantan Barat,Ketapang,,71.1,67.17,kota
Indonesia,2021,Kalimantan Barat,Ketapang,23.6,71.11,67.43,kota
Indonesia,2022,Kalimantan Barat,Ketapang,22.3,71.27,67.92,kota
Indonesia,2023,Kalimantan Barat,Ketapang,,71.45,68.68,kota
Indonesia,2024,Kalimantan Barat,Ketapang,17.9,71.64,69.42,kota
Indonesia,2013,Kalimantan Barat,Kota Pontianak,,72.0,75.98,kota
Indonesia,2014,Kalimantan Barat,Kota Pontianak,,72.01,76.63,kota
Indonesia,2015,Kalimantan Barat,Kota Pontianak,,72.11,77.52,kota
Indonesia,2016,Kalimantan Barat,Kota Pontianak,,72.14,77.63,kota
Indonesia,2017,Kalimantan Barat,Kota Pontianak,,72.17,77.93,kota
Indonesia,2018,Kalimantan Barat,Kota Pontianak,,72.41,78.56,kota
Indonesia,2019,Kalimantan Barat,Kota Pontianak,33.41,72.8,79.35,kota
Indonesia,2020,Kalimantan Barat,Kota Pontianak,,72.96,79.44,kota
Indonesia,2021,Kalimantan Barat,Kota Pontianak,24.4,73.12,79.93,kota
Indonesia,2022,Kalimantan Barat,Kota Pontianak,19.7,73.46,80.48,kota
Indonesia,2023,Kalimantan Barat,Kota Pontianak,16.7,73.87,81.03,kota
Indonesia,2024,Kalimantan Barat,Kota Pontianak,22.3,74.15,81.57,kota
Indonesia,2013,Kalimantan Barat,Kota Singkawang,,70.83,69.13,kota
Indonesia,2014,Kalimantan Barat,Kota Singkawang,,70.84,69.84,kota
Indonesia,2015,Kalimantan Barat,Kota Singkawang,,71.04,70.03,kota
Indonesia,2016,Kalimantan Barat,Kota Singkawang,,71.08,70.1,kota
Indonesia,2017,Kalimantan Barat,Kota Singkawang,,71.13,70.25,kota
Indonesia,2018,Kalimantan Barat,Kota Singkawang,,71.41,71.08,kota
Indonesia,2019,Kalimantan Barat,Kota Singkawang,24.23,71.85,71.72,kota
Indonesia,2020,Kalimantan Barat,Kota Singkawang,,72.06,71.94,kota
Indonesia,2021,Kalimantan Barat,Kota Singkawang,22.3,72.18,72.11,kota
Indonesia,2022,Kalimantan Barat,Kota Singkawang,23.5,72.46,72.89,kota
Indonesia,2023,Kalimantan Barat,Kota Singkawang,20.1,72.81,73.39,kota
Indonesia,2024,Kalimantan Barat,Kota Singkawang,21.9,72.98,73.87,kota
Indonesia,2013,Kalimantan Barat,Kubu Raya,,69.64,63.94,kota
Indonesia,2014,Kalimantan Barat,Kubu Raya,,69.64,64.52,kota
Indonesia,2015,Kalimantan Barat,Kubu Raya,,69.74,65.02,kota
