Provinsi/Kabupaten/Kota,
,[Metode Baru] Indeks Pembangunan Manusia
Halmahera Utara,67.3
Halmahera Timur,66.2
Pulau Morotai,61.39
Pulau Taliabu,59.67
Kota Ternate,79.13
Kota Tidore Kepulauan,69.89
PAPUA BARAT,63.74
Fakfak,66.99
Kaimana,63.67
Teluk Wondama,58.86
Teluk Bintuni,63.13
Manokwari,71.17
Sorong Selatan,61.01
Sorong,64.32
Raja Ampat,62.84
Tambrauw,51.95
Maybrat,58.16
Manokwari Selatan,58.84
Pegunungan Arfak,55.31
Kota Sorong,77.35
PAPUA BARAT DAYA,-
Raja Ampat,-
Sorong,-
Sorong Selatan,-
Maybrat,-
Tambrauw,-
Kota Sorong,-
PAPUA,60.06
Merauke,69.38
Jayawijaya,56.82
Jayapura,71.25
Nabire,67.7
Kepulauan Yapen,67
Biak Numfor,71.96
Paniai,55.83
Puncak Jaya,47.39
Mimika,73.15
Boven Digoel,60.83
Mappi,57.72
Asmat,49.37
Yahukimo,48.51
Pegunungan Bintang,44.22
Tolikara,48.85
Sarmi,63
Keerom,65.75
Waropen,64.8
Supiori,61.84
Mamberamo Raya,51.24
Nduga,29.42
Lanny Jaya,47.34
Mamberamo Tengah,46.41
Yalimo,47.13
Puncak,41.81
Dogiyai,54.44
Intan Jaya,46.55
Deiyai,49.55
Kota Jayapura,79.58
PAPUA SELATAN,-
Merauke,-
Boven Digoel,-
Mappi,-
Asmat,-
PAPUA TENGAH,-
Mimika,-
Dogiyai,-
Deiyai,-
Nabire,-
Paniai,-
Intan Jaya,-
Puncak,-
Puncak Jaya,-
PAPUA PEGUNUNGAN,-
Nduga,-
Jayawijaya,-
Lanny Jaya,-
Tolikara,-
Mamberamo Tengah,-
Yalimo,-
Yahukimo,-
Pegunungan Bintang,-
INDONESIA,71.39
