country,tahun,provinsi,kota_kabupaten,level,"Pivot HDI, LE, Stunting","Pivot HDI, LE, Stunting (Values)"
Indonesia,2017,Sumatera Utara,,provinsi,stunting,
Indonesia,2018,Sumatera Utara,,provinsi,stunting,
Indonesia,2019,Sumatera Utara,,provinsi,stunting,30.11
Indonesia,2020,Sumatera Utara,,provinsi,stunting,28.7
Indonesia,2021,Sumatera Utara,,provinsi,stunting,25.8
Indonesia,2022,Sumatera Utara,,provinsi,stunting,21.1
Indonesia,2023,Sumatera Utara,,provinsi,stunting,18.9
Indonesia,2024,Sumatera Utara,,provinsi,stunting,22.0
Indonesia,2013,Aceh,Aceh Barat,kota,stunting,
Indonesia,2014,Aceh,Aceh Barat,kota,stunting,
Indonesia,2015,Aceh,Aceh Barat,kota,stunting,
Indonesia,2016,Aceh,Aceh Barat,kota,stunting,
Indonesia,2017,Aceh,Aceh Barat,kota,stunting,
Indonesia,2018,Aceh,Aceh Barat,kota,stunting,
Indonesia,2019,Aceh,Aceh Barat,kota,stunting,40.79
Indonesia,2020,Aceh,Aceh Barat,kota,stunting,
Indonesia,2021,Aceh,Aceh Barat,kota,stunting,27.4
Indonesia,2022,Aceh,Aceh Barat,kota,stunting,30.4
Indonesia,2023,Aceh,Aceh Barat,kota,stunting,33.4
Indonesia,2024,Aceh,Aceh Barat,kota,stunting,25.6
Indonesia,2013,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2014,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2015,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2016,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2017,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2018,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2019,Aceh,Aceh Barat Daya,kota,stunting,34.03
Indonesia,2020,Aceh,Aceh Barat Daya,kota,stunting,
Indonesia,2021,Aceh,Aceh Barat Daya,kota,stunting,33.2
Indonesia,2022,Aceh,Aceh Barat Daya,kota,stunting,35.2
Indonesia,2023,Aceh,Aceh Barat Daya,kota,stunting,27.9
Indonesia,2024,Aceh,Aceh Barat Daya,kota,stunting,36.2
Indonesia,2013,Aceh,Aceh Besar,kota,stunting,
Indonesia,2014,Aceh,Aceh Besar,kota,stunting,
Indonesia,2015,Aceh,Aceh Besar,kota,stunting,
Indonesia,2016,Aceh,Aceh Besar,kota,stunting,
Indonesia,2017,Aceh,Aceh Besar,kota,stunting,
Indonesia,2018,Aceh,Aceh Besar,kota,stunting,
Indonesia,2019,Aceh,Aceh Besar,kota,stunting,43.36
Indonesia,2020,Aceh,Aceh Besar,kota,stunting,
Indonesia,2021,Aceh,Aceh Besar,kota,stunting,32.4
Indonesia,2022,Aceh,Aceh Besar,kota,stunting,27.0
Indonesia,2023,Aceh,Aceh Besar,kota,stunting,30.1
Indonesia,2024,Aceh,Aceh Besar,kota,stunting,32.3
Indonesia,2013,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2014,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2015,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2016,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2017,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2018,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2019,Aceh,Aceh Jaya,kota,stunting,44.82
Indonesia,2020,Aceh,Aceh Jaya,kota,stunting,
Indonesia,2021,Aceh,Aceh Jaya,kota,stunting,33.7
Indonesia,2022,Aceh,Aceh Jaya,kota,stunting,19.9
Indonesia,2023,Aceh,Aceh Jaya,kota,stunting,34.0
Indonesia,2024,Aceh,Aceh Jaya,kota,stunting,31.0
Indonesia,2013,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2014,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2015,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2016,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2017,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2018,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2019,Aceh,Aceh Selatan,kota,stunting,31.15
Indonesia,2020,Aceh,Aceh Selatan,kota,stunting,
Indonesia,2021,Aceh,Aceh Selatan,kota,stunting,27.3
Indonesia,2022,Aceh,Aceh Selatan,kota,stunting,34.8
Indonesia,2023,Aceh,Aceh Selatan,kota,stunting,40.2
Indonesia,2024,Aceh,Aceh Selatan,kota,stunting,34.2
Indonesia,2013,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2014,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2015,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2016,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2017,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2018,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2019,Aceh,Aceh Singkil,kota,stunting,37.28
Indonesia,2020,Aceh,Aceh Singkil,kota,stunting,
Indonesia,2021,Aceh,Aceh Singkil,kota,stunting,29.6
Indonesia,2022,Aceh,Aceh Singkil,kota,stunting,34.0
Indonesia,2023,Aceh,Aceh Singkil,kota,stunting,34.1
Indonesia,2024,Aceh,Aceh Singkil,kota,stunting,34.2
Indonesia,2013,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2014,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2015,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2016,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2017,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2018,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2019,Aceh,Aceh Tamiang,kota,stunting,38.68
Indonesia,2020,Aceh,Aceh Tamiang,kota,stunting,
Indonesia,2021,Aceh,Aceh Tamiang,kota,stunting,30.8
Indonesia,2022,Aceh,Aceh Tamiang,kota,stunting,27.4
Indonesia,2023,Aceh,Aceh Tamiang,kota,stunting,35.9
Indonesia,2024,Aceh,Aceh Tamiang,kota,stunting,27.4
Indonesia,2013,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2014,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2015,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2016,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2017,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2018,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2019,Aceh,Aceh Tengah,kota,stunting,42.87
Indonesia,2020,Aceh,Aceh Tengah,kota,stunting,
Indonesia,2021,Aceh,Aceh Tengah,kota,stunting,34.3
Indonesia,2022,Aceh,Aceh Tengah,kota,stunting,32.0
Indonesia,2023,Aceh,Aceh Tengah,kota,stunting,23.6
Indonesia,2024,Aceh,Aceh Tengah,kota,stunting,31.4
Indonesia,2013,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2014,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2015,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2016,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2017,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2018,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2019,Aceh,Aceh Tenggara,kota,stunting,42.83
Indonesia,2020,Aceh,Aceh Tenggara,kota,stunting,
Indonesia,2021,Aceh,Aceh Tenggara,kota,stunting,34.1
Indonesia,2022,Aceh,Aceh Tenggara,kota,stunting,36.7
Indonesia,2023,Aceh,Aceh Tenggara,kota,stunting,32.9
Indonesia,2024,Aceh,Aceh Tenggara,kota,stunting,30.9
Indonesia,2013,Aceh,Aceh Timur,kota,stunting,
Indonesia,2014,Aceh,Aceh Timur,kota,stunting,
Indonesia,2015,Aceh,Aceh Timur,kota,stunting,
Indonesia,2016,Aceh,Aceh Timur,kota,stunting,
Indonesia,2017,Aceh,Aceh Timur,kota,stunting,
Indonesia,2018,Aceh,Aceh Timur,kota,stunting,
Indonesia,2019,Aceh,Aceh Timur,kota,stunting,25.5
Indonesia,2020,Aceh,Aceh Timur,kota,stunting,
Indonesia,2021,Aceh,Aceh Timur,kota,stunting,38.2
Indonesia,2022,Aceh,Aceh Timur,kota,stunting,33.6
Indonesia,2023,Aceh,Aceh Timur,kota,stunting,29.7
Indonesia,2024,Aceh,Aceh Timur,kota,stunting,36.7
Indonesia,2013,Aceh,Aceh Utara,kota,stunting,
Indonesia,2014,Aceh,Aceh Utara,kota,stunting,
Indonesia,2015,Aceh,Aceh Utara,kota,stunting,
Indonesia,2016,Aceh,Aceh Utara,kota,stunting,
Indonesia,2017,Aceh,Aceh Utara,kota,stunting,
Indonesia,2018,Aceh,Aceh Utara,kota,stunting,
Indonesia,2019,Aceh,Aceh Utara,kota,stunting,42.64
Indonesia,2020,Aceh,Aceh Utara,kota,stunting,
Indonesia,2021,Aceh,Aceh Utara,kota,stunting,38.8
Indonesia,2022,Aceh,Aceh Utara,kota,stunting,38.3
Indonesia,2023,Aceh,Aceh Utara,kota,stunting,25.2
Indonesia,2024,Aceh,Aceh Utara,kota,stunting,19.2
Indonesia,2013,Aceh,Bener Meriah,kota,stunting,
Indonesia,2014,Aceh,Bener Meriah,kota,stunting,
Indonesia,2015,Aceh,Bener Meriah,kota,stunting,
Indonesia,2016,Aceh,Bener Meriah,kota,stunting,
Indonesia,2017,Aceh,Bener Meriah,kota,stunting,
Indonesia,2018,Aceh,Bener Meriah,kota,stunting,
Indonesia,2019,Aceh,Bener Meriah,kota,stunting,28.15
Indonesia,2020,Aceh,Bener Meriah,kota,stunting,
Indonesia,2021,Aceh,Bener Meriah,kota,stunting,40.0
Indonesia,2022,Aceh,Bener Meriah,kota,stunting,37.0
Indonesia,2023,Aceh,Bener Meriah,kota,stunting,32.2
Indonesia,2024,Aceh,Bener Meriah,kota,stunting,32.8
Indonesia,2013,Aceh,Bireuen,kota,stunting,
Indonesia,2014,Aceh,Bireuen,kota,stunting,
Indonesia,2015,Aceh,Bireuen,kota,stunting,
Indonesia,2016,Aceh,Bireuen,kota,stunting,
Indonesia,2017,Aceh,Bireuen,kota,stunting,
Indonesia,2018,Aceh,Bireuen,kota,stunting,
Indonesia,2019,Aceh,Bireuen,kota,stunting,32.88
Indonesia,2020,Aceh,Bireuen,kota,stunting,
Indonesia,2021,Aceh,Bireuen,kota,stunting,24.3
Indonesia,2022,Aceh,Bireuen,kota,stunting,23.4
Indonesia,2023,Aceh,Bireuen,kota,stunting,32.9
Indonesia,2024,Aceh,Bireuen,kota,stunting,27.1
Indonesia,2013,Aceh,Gayo Lues,kota,stunting,
Indonesia,2014,Aceh,Gayo Lues,kota,stunting,
Indonesia,2015,Aceh,Gayo Lues,kota,stunting,
Indonesia,2016,Aceh,Gayo Lues,kota,stunting,
Indonesia,2017,Aceh,Gayo Lues,kota,stunting,
Indonesia,2018,Aceh,Gayo Lues,kota,stunting,
Indonesia,2019,Aceh,Gayo Lues,kota,stunting,29.16
Indonesia,2020,Aceh,Gayo Lues,kota,stunting,
Indonesia,2021,Aceh,Gayo Lues,kota,stunting,42.9
Indonesia,2022,Aceh,Gayo Lues,kota,stunting,34.6
Indonesia,2023,Aceh,Gayo Lues,kota,stunting,15.4
Indonesia,2024,Aceh,Gayo Lues,kota,stunting,20.6
Indonesia,2013,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2014,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2015,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2016,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2017,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2018,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2019,Aceh,Kota Banda Aceh,kota,stunting,27.86
Indonesia,2020,Aceh,Kota Banda Aceh,kota,stunting,
Indonesia,2021,Aceh,Kota Banda Aceh,kota,stunting,23.4
Indonesia,2022,Aceh,Kota Banda Aceh,kota,stunting,25.1
Indonesia,2023,Aceh,Kota Banda Aceh,kota,stunting,21.7
Indonesia,2024,Aceh,Kota Banda Aceh,kota,stunting,23.7
Indonesia,2013,Aceh,Kota Langsa,kota,stunting,
Indonesia,2014,Aceh,Kota Langsa,kota,stunting,
Indonesia,2015,Aceh,Kota Langsa,kota,stunting,
Indonesia,2016,Aceh,Kota Langsa,kota,stunting,
Indonesia,2017,Aceh,Kota Langsa,kota,stunting,
Indonesia,2018,Aceh,Kota Langsa,kota,stunting,
Indonesia,2019,Aceh,Kota Langsa,kota,stunting,35.44
Indonesia,2020,Aceh,Kota Langsa,kota,stunting,
Indonesia,2021,Aceh,Kota Langsa,kota,stunting,25.5
Indonesia,2022,Aceh,Kota Langsa,kota,stunting,22.1
Indonesia,2023,Aceh,Kota Langsa,kota,stunting,25.6
Indonesia,2024,Aceh,Kota Langsa,kota,stunting,15.6
Indonesia,2013,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2014,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2015,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2016,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2017,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2018,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2019,Aceh,Kota Lhokseumawe,kota,stunting,18.75
Indonesia,2020,Aceh,Kota Lhokseumawe,kota,stunting,
Indonesia,2021,Aceh,Kota Lhokseumawe,kota,stunting,27.4
Indonesia,2022,Aceh,Kota Lhokseumawe,kota,stunting,28.1
Indonesia,2023,Aceh,Kota Lhokseumawe,kota,stunting,20.7
Indonesia,2024,Aceh,Kota Lhokseumawe,kota,stunting,20.8
Indonesia,2013,Aceh,Kota Sabang,kota,stunting,
Indonesia,2014,Aceh,Kota Sabang,kota,stunting,
Indonesia,2015,Aceh,Kota Sabang,kota,stunting,
Indonesia,2016,Aceh,Kota Sabang,kota,stunting,
Indonesia,2017,Aceh,Kota Sabang,kota,stunting,
Indonesia,2018,Aceh,Kota Sabang,kota,stunting,
Indonesia,2019,Aceh,Kota Sabang,kota,stunting,30.59
Indonesia,2020,Aceh,Kota Sabang,kota,stunting,
Indonesia,2021,Aceh,Kota Sabang,kota,stunting,23.8
Indonesia,2022,Aceh,Kota Sabang,kota,stunting,23.4
Indonesia,2023,Aceh,Kota Sabang,kota,stunting,25.6
Indonesia,2024,Aceh,Kota Sabang,kota,stunting,23.4
Indonesia,2013,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2014,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2015,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2016,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2017,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2018,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2019,Aceh,Kota Subulussalam,kota,stunting,41.81
Indonesia,2020,Aceh,Kota Subulussalam,kota,stunting,
Indonesia,2021,Aceh,Kota Subulussalam,kota,stunting,41.8
Indonesia,2022,Aceh,Kota Subulussalam,kota,stunting,47.9
Indonesia,2023,Aceh,Kota Subulussalam,kota,stunting,29.6
Indonesia,2024,Aceh,Kota Subulussalam,kota,stunting,27.5
Indonesia,2013,Aceh,Nagan Raya,kota,stunting,
Indonesia,2014,Aceh,Nagan Raya,kota,stunting,
Indonesia,2015,Aceh,Nagan Raya,kota,stunting,
Indonesia,2016,Aceh,Nagan Raya,kota,stunting,
Indonesia,2017,Aceh,Nagan Raya,kota,stunting,
Indonesia,2018,Aceh,Nagan Raya,kota,stunting,
Indonesia,2019,Aceh,Nagan Raya,kota,stunting,26.46
Indonesia,2020,Aceh,Nagan Raya,kota,stunting,
Indonesia,2021,Aceh,Nagan Raya,kota,stunting,32.5
Indonesia,2022,Aceh,Nagan Raya,kota,stunting,28.8
Indonesia,2023,Aceh,Nagan Raya,kota,stunting,31.6
Indonesia,2024,Aceh,Nagan Raya,kota,stunting,35.5
Indonesia,2013,Aceh,Pidie,kota,stunting,
Indonesia,2014,Aceh,Pidie,kota,stunting,
Indonesia,2015,Aceh,Pidie,kota,stunting,
Indonesia,2016,Aceh,Pidie,kota,stunting,
Indonesia,2017,Aceh,Pidie,kota,stunting,
Indonesia,2018,Aceh,Pidie,kota,stunting,
Indonesia,2019,Aceh,Pidie,kota,stunting,27.87
Indonesia,2020,Aceh,Pidie,kota,stunting,
Indonesia,2021,Aceh,Pidie,kota,stunting,39.3
Indonesia,2022,Aceh,Pidie,kota,stunting,27.8
Indonesia,2023,Aceh,Pidie,kota,stunting,29.5
Indonesia,2024,Aceh,Pidie,kota,stunting,32.6
Indonesia,2013,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2014,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2015,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2016,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2017,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2018,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2019,Aceh,Pidie Jaya,kota,stunting,26.49
Indonesia,2020,Aceh,Pidie Jaya,kota,stunting,
Indonesia,2021,Aceh,Pidie Jaya,kota,stunting,29.0
Indonesia,2022,Aceh,Pidie Jaya,kota,stunting,37.8
Indonesia,2023,Aceh,Pidie Jaya,kota,stunting,29.4
Indonesia,2024,Aceh,Pidie Jaya,kota,stunting,31.6
Indonesia,2013,Aceh,Simeulue,kota,stunting,
Indonesia,2014,Aceh,Simeulue,kota,stunting,
Indonesia,2015,Aceh,Simeulue,kota,stunting,
Indonesia,2016,Aceh,Simeulue,kota,stunting,
Indonesia,2017,Aceh,Simeulue,kota,stunting,
Indonesia,2018,Aceh,Simeulue,kota,stunting,
Indonesia,2019,Aceh,Simeulue,kota,stunting,28.21
Indonesia,2020,Aceh,Simeulue,kota,stunting,
Indonesia,2021,Aceh,Simeulue,kota,stunting,25.9
Indonesia,2022,Aceh,Simeulue,kota,stunting,37.2
Indonesia,2023,Aceh,Simeulue,kota,stunting,30.7
Indonesia,2024,Aceh,Simeulue,kota,stunting,25.5
Indonesia,2013,Bali,Badung,kota,stunting,
Indonesia,2014,Bali,Badung,kota,stunting,
Indonesia,2015,Bali,Badung,kota,stunting,
Indonesia,2016,Bali,Badung,kota,stunting,
Indonesia,2017,Bali,Badung,kota,stunting,
Indonesia,2018,Bali,Badung,kota,stunting,
Indonesia,2019,Bali,Badung,kota,stunting,10.83
Indonesia,2020,Bali,Badung,kota,stunting,
Indonesia,2021,Bali,Badung,kota,stunting,8.7
Indonesia,2022,Bali,Badung,kota,stunting,6.6
Indonesia,2023,Bali,Badung,kota,stunting,4.9
Indonesia,2024,Bali,Badung,kota,stunting,7.2
Indonesia,2013,Bali,Bangli,kota,stunting,
Indonesia,2014,Bali,Bangli,kota,stunting,
Indonesia,2015,Bali,Bangli,kota,stunting,
Indonesia,2016,Bali,Bangli,kota,stunting,
Indonesia,2017,Bali,Bangli,kota,stunting,
Indonesia,2018,Bali,Bangli,kota,stunting,
Indonesia,2019,Bali,Bangli,kota,stunting,23.01
Indonesia,2020,Bali,Bangli,kota,stunting,
Indonesia,2021,Bali,Bangli,kota,stunting,11.8
Indonesia,2022,Bali,Bangli,kota,stunting,9.1
Indonesia,2023,Bali,Bangli,kota,stunting,10.2
Indonesia,2024,Bali,Bangli,kota,stunting,8.3
Indonesia,2013,Bali,Buleleng,kota,stunting,
Indonesia,2014,Bali,Buleleng,kota,stunting,
Indonesia,2015,Bali,Buleleng,kota,stunting,
Indonesia,2016,Bali,Buleleng,kota,stunting,
Indonesia,2017,Bali,Buleleng,kota,stunting,
Indonesia,2018,Bali,Buleleng,kota,stunting,
Indonesia,2019,Bali,Buleleng,kota,stunting,22.05
Indonesia,2020,Bali,Buleleng,kota,stunting,
Indonesia,2021,Bali,Buleleng,kota,stunting,8.9
Indonesia,2022,Bali,Buleleng,kota,stunting,11.0
Indonesia,2023,Bali,Buleleng,kota,stunting,6.2
Indonesia,2024,Bali,Buleleng,kota,stunting,14.8
Indonesia,2013,Bali,Gianyar,kota,stunting,
Indonesia,2014,Bali,Gianyar,kota,stunting,
Indonesia,2015,Bali,Gianyar,kota,stunting,
Indonesia,2016,Bali,Gianyar,kota,stunting,
Indonesia,2017,Bali,Gianyar,kota,stunting,
Indonesia,2018,Bali,Gianyar,kota,stunting,
Indonesia,2019,Bali,Gianyar,kota,stunting,11.1
Indonesia,2020,Bali,Gianyar,kota,stunting,
Indonesia,2021,Bali,Gianyar,kota,stunting,5.1
Indonesia,2022,Bali,Gianyar,kota,stunting,6.3
Indonesia,2023,Bali,Gianyar,kota,stunting,6.3
Indonesia,2024,Bali,Gianyar,kota,stunting,5.4
Indonesia,2013,Bali,Jembrana,kota,stunting,
Indonesia,2014,Bali,Jembrana,kota,stunting,
Indonesia,2015,Bali,Jembrana,kota,stunting,
Indonesia,2016,Bali,Jembrana,kota,stunting,
Indonesia,2017,Bali,Jembrana,kota,stunting,
Indonesia,2018,Bali,Jembrana,kota,stunting,
Indonesia,2019,Bali,Jembrana,kota,stunting,19.2
Indonesia,2020,Bali,Jembrana,kota,stunting,
Indonesia,2021,Bali,Jembrana,kota,stunting,14.3
Indonesia,2022,Bali,Jembrana,kota,stunting,14.2
Indonesia,2023,Bali,Jembrana,kota,stunting,8.7
Indonesia,2024,Bali,Jembrana,kota,stunting,7.5
Indonesia,2013,Bali,Karangasem,kota,stunting,
Indonesia,2014,Bali,Karangasem,kota,stunting,
Indonesia,2015,Bali,Karangasem,kota,stunting,
Indonesia,2016,Bali,Karangasem,kota,stunting,
Indonesia,2017,Bali,Karangasem,kota,stunting,
Indonesia,2018,Bali,Karangasem,kota,stunting,
Indonesia,2019,Bali,Karangasem,kota,stunting,15.75
Indonesia,2020,Bali,Karangasem,kota,stunting,
Indonesia,2021,Bali,Karangasem,kota,stunting,22.9
Indonesia,2022,Bali,Karangasem,kota,stunting,9.2
Indonesia,2023,Bali,Karangasem,kota,stunting,6.4
Indonesia,2024,Bali,Karangasem,kota,stunting,13.0
Indonesia,2013,Bali,Klungkung,kota,stunting,
Indonesia,2014,Bali,Klungkung,kota,stunting,
Indonesia,2015,Bali,Klungkung,kota,stunting,
Indonesia,2016,Bali,Klungkung,kota,stunting,
Indonesia,2017,Bali,Klungkung,kota,stunting,
Indonesia,2018,Bali,Klungkung,kota,stunting,
Indonesia,2019,Bali,Klungkung,kota,stunting,12.86
Indonesia,2020,Bali,Klungkung,kota,stunting,
Indonesia,2021,Bali,Klungkung,kota,stunting,19.4
Indonesia,2022,Bali,Klungkung,kota,stunting,7.7
Indonesia,2023,Bali,Klungkung,kota,stunting,4.9
Indonesia,2024,Bali,Klungkung,kota,stunting,5.2
Indonesia,2013,Bali,Kota Denpasar,kota,stunting,
Indonesia,2014,Bali,Kota Denpasar,kota,stunting,
Indonesia,2015,Bali,Kota Denpasar,kota,stunting,
Indonesia,2016,Bali,Kota Denpasar,kota,stunting,
Indonesia,2017,Bali,Kota Denpasar,kota,stunting,
Indonesia,2018,Bali,Kota Denpasar,kota,stunting,
Indonesia,2019,Bali,Kota Denpasar,kota,stunting,14.48
Indonesia,2020,Bali,Kota Denpasar,kota,stunting,
Indonesia,2021,Bali,Kota Denpasar,kota,stunting,9.0
Indonesia,2022,Bali,Kota Denpasar,kota,stunting,5.5
Indonesia,2023,Bali,Kota Denpasar,kota,stunting,10.8
Indonesia,2024,Bali,Kota Denpasar,kota,stunting,10.4
Indonesia,2013,Bali,Tabanan,kota,stunting,
Indonesia,2014,Bali,Tabanan,kota,stunting,
Indonesia,2015,Bali,Tabanan,kota,stunting,
Indonesia,2016,Bali,Tabanan,kota,stunting,
Indonesia,2017,Bali,Tabanan,kota,stunting,
Indonesia,2018,Bali,Tabanan,kota,stunting,
Indonesia,2019,Bali,Tabanan,kota,stunting,18.58
Indonesia,2020,Bali,Tabanan,kota,stunting,
Indonesia,2021,Bali,Tabanan,kota,stunting,9.2
Indonesia,2022,Bali,Tabanan,kota,stunting,8.2
Indonesia,2023,Bali,Tabanan,kota,stunting,6.3
Indonesia,2024,Bali,Tabanan,kota,stunting,7.5
Indonesia,2013,Banten,Kota Cilegon,kota,stunting,
Indonesia,2014,Banten,Kota Cilegon,kota,stunting,
Indonesia,2015,Banten,Kota Cilegon,kota,stunting,
Indonesia,2016,Banten,Kota Cilegon,kota,stunting,
Indonesia,2017,Banten,Kota Cilegon,kota,stunting,
Indonesia,2018,Banten,Kota Cilegon,kota,stunting,
Indonesia,2019,Banten,Kota Cilegon,kota,stunting,29.08
Indonesia,2020,Banten,Kota Cilegon,kota,stunting,
Indonesia,2021,Banten,Kota Cilegon,kota,stunting,20.6
Indonesia,2022,Banten,Kota Cilegon,kota,stunting,19.1
Indonesia,2023,Banten,Kota Cilegon,kota,stunting,22.0
Indonesia,2024,Banten,Kota Cilegon,kota,stunting,19.0
Indonesia,2013,Banten,Kota Serang,kota,stunting,
Indonesia,2014,Banten,Kota Serang,kota,stunting,
Indonesia,2015,Banten,Kota Serang,kota,stunting,
Indonesia,2016,Banten,Kota Serang,kota,stunting,
Indonesia,2017,Banten,Kota Serang,kota,stunting,
Indonesia,2018,Banten,Kota Serang,kota,stunting,
Indonesia,2019,Banten,Kota Serang,kota,stunting,28.75
Indonesia,2020,Banten,Kota Serang,kota,stunting,
Indonesia,2021,Banten,Kota Serang,kota,stunting,23.4
Indonesia,2022,Banten,Kota Serang,kota,stunting,23.8
Indonesia,2023,Banten,Kota Serang,kota,stunting,22.3
Indonesia,2024,Banten,Kota Serang,kota,stunting,22.9
Indonesia,2013,Banten,Kota Tangerang,kota,stunting,
Indonesia,2014,Banten,Kota Tangerang,kota,stunting,
Indonesia,2015,Banten,Kota Tangerang,kota,stunting,
Indonesia,2016,Banten,Kota Tangerang,kota,stunting,
Indonesia,2017,Banten,Kota Tangerang,kota,stunting,
Indonesia,2018,Banten,Kota Tangerang,kota,stunting,
Indonesia,2019,Banten,Kota Tangerang,kota,stunting,15.96
Indonesia,2020,Banten,Kota Tangerang,kota,stunting,
Indonesia,2021,Banten,Kota Tangerang,kota,stunting,15.3
Indonesia,2022,Banten,Kota Tangerang,kota,stunting,11.8
Indonesia,2023,Banten,Kota Tangerang,kota,stunting,17.6
Indonesia,2024,Banten,Kota Tangerang,kota,stunting,11.2
Indonesia,2013,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2014,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2015,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2016,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2017,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2018,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2019,Banten,Kota Tangerang Selatan,kota,stunting,15.39
Indonesia,2020,Banten,Kota Tangerang Selatan,kota,stunting,
Indonesia,2021,Banten,Kota Tangerang Selatan,kota,stunting,19.9
Indonesia,2022,Banten,Kota Tangerang Selatan,kota,stunting,9.0
Indonesia,2023,Banten,Kota Tangerang Selatan,kota,stunting,9.2
Indonesia,2024,Banten,Kota Tangerang Selatan,kota,stunting,10.5
Indonesia,2013,Banten,Lebak,kota,stunting,
Indonesia,2014,Banten,Lebak,kota,stunting,
Indonesia,2015,Banten,Lebak,kota,stunting,
Indonesia,2016,Banten,Lebak,kota,stunting,
Indonesia,2017,Banten,Lebak,kota,stunting,
Indonesia,2018,Banten,Lebak,kota,stunting,
Indonesia,2019,Banten,Lebak,kota,stunting,32.96
Indonesia,2020,Banten,Lebak,kota,stunting,
Indonesia,2021,Banten,Lebak,kota,stunting,27.3
